6563	coverpage.2.13.doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/Lori A Harris/911 BOD/1.16.02 mtg/coverpage.2.13.doc	Microsoft Word 97	22528	2/7/2002 4:00:56 PM (2002-02-07 21:00:56 UTC)	2E5EE3DF8556DDFC4D06B81318D1DACB
6624	coverpage.4.10.doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/Lori A Harris/911 BOD/coverpage.4.10.doc	Microsoft Word 97	22528	4/3/2002 11:27:14 AM (2002-04-03 16:27:14 UTC)	5DBFA0C11A39CB2FEBD59A3967A0CA46
7149	coverpage.4.10.doc	source [AD1]/September11Fund/Board/2002 Mtgs/04-10-02 Mtg/coverpage.4.10.doc	Microsoft Word 97	22528	4/4/2002 6:55:34 PM (2002-04-04 23:55:34 UTC)	F585E9462A4A8F8C62EBEBE94FFE606A
7199	coverpage.4.10.doc	source [AD1]/September11Fund/Board/2003 Mtgs/03-19-03 Mtg/coverpage.4.10.doc	Microsoft Word 97	22528	3/5/2003 11:39:16 AM (2003-03-05 16:39:16 UTC)	0A568CE88AA3E079ACE225F33A046BAF
7228	coverpage.4.10.doc	source [AD1]/September11Fund/Board/2003 Mtgs/05-21-03 Mtg/coverpage.4.10.doc	Microsoft Word 97	22528	5/12/2003 6:32:12 PM (2003-05-12 22:32:12 UTC)	6EE0F68913691B1AB29F09F24F387E67
7288	coverpage.4.14.04.doc	source [AD1]/September11Fund/Board/2004 Mtgs/04.14.04 Mtg/coverpage.4.14.04.doc	Microsoft Word 2000	21504	3/22/2004 1:52:56 PM (2004-03-22 18:52:56 UTC)	3FCAB1CB2BE529F2D9899E14E0EBE94D
6625	coverpage.7.10.doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/Lori A Harris/911 BOD/coverpage.7.10.doc	Microsoft Word 97	22528	10/31/2002 3:39:06 PM (2002-10-31 20:39:06 UTC)	E1384B4105A00AFBBF6DD75D7FB02EBE
6564	coverpage.doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/Lori A Harris/911 BOD/1.16.02 mtg/coverpage.doc	Microsoft Word 97	22528	1/7/2002 3:28:34 PM (2002-01-07 20:28:34 UTC)	C4354022CB8E809206CAF0012B187C08
6821	coverpage.doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/September11Fund/Board/coverpage.doc	Microsoft Word 97	22528	1/7/2003 4:23:28 PM (2003-01-07 21:23:28 UTC)	8349A5A83640A954902E11B350615EEB
6626	COVERPAGE.DOC.in2	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/Lori A Harris/911 BOD/COVERPAGE.DOC.in2	Microsoft Word 97	22528	10/30/2001 12:35:58 PM (2001-10-30 17:35:58 UTC)	0FE8B2EEA9AA1357F78B0CE396ED08AD
7301	Dates of Agendas and Minutes.doc	source [AD1]/September11Fund/Board/2004 Mtgs/12.8.04 Mtg/Dates of Agendas and Minutes.doc	Microsoft Word 2000	23552	12/1/2004 2:44:08 PM (2004-12-01 19:44:08 UTC)	030381CBE54DDC065443C07D2734EBEA
6627	DECEMBER 12TH  PRESS CONFERENCE-attendance.doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/Lori A Harris/911 BOD/DECEMBER 12TH  PRESS CONFERENCE-attendance.doc	Microsoft Word 97	19968	12/11/2001 6:27:10 PM (2001-12-11 23:27:10 UTC)	E31B384617D87F0FB99CCBC30424B020
6722	Defining Scope of September 11th Fund Grants.doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/September11Fund/Board/1-16-02 mtg/Defining Scope of September 11th Fund Grants.doc	Microsoft Word 97	212480	1/10/2002 6:25:16 PM (2002-01-10 23:25:16 UTC)	A51041A5F027F9DF8747C550D173CACC
7302	Demographics report10.22F.pdf	source [AD1]/September11Fund/Board/2004 Mtgs/12.8.04 Mtg/Demographics report10.22F.pdf	Adobe Acrobat	379526	10/29/2004 12:29:32 PM (2004-10-29 16:29:32 UTC)	7F07B7CBE1822C36581DC1699868159A
6755	DRAFT -- update on cash assistance.doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/September11Fund/Board/2-13-02 Mtg/DRAFT -- update on cash assistance.doc	Microsoft Word 97	204288	2/2/2002 3:50:22 PM (2002-02-02 20:50:22 UTC)	37976A5F429B98A1815E16E8AC7651F4
7201	EAPBoard Memo 3-03.doc	source [AD1]/September11Fund/Board/2003 Mtgs/03-19-03 Mtg/EAP/EAPBoard Memo 3-03.doc	Microsoft Word 97	43520	3/12/2003 1:02:54 PM (2003-03-12 18:02:54 UTC)	C2B942FF181CD98CE0E18550E6FE389E
6784	Eligibility Expansion Discussion Paper 7 3 02.doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/September11Fund/Board/7-10-02 Mtg/Eligibility Expansion Discussion Paper 7 3 02.doc	Microsoft Word 2000	779264	7/3/2002 12:53:34 PM (2002-07-03 16:53:34 UTC)	006872A542681D0EDD76F2EE76A53836
6808	Eligibility Expansion Discussion Paper 8 26 02.doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/September11Fund/Board/9-4-02 Mtg/Eligibility Expansion Discussion Paper 8 26 02.doc	Microsoft Word 97	1572352	8/30/2002 1:05:58 PM (2002-08-30 17:05:58 UTC)	35C427C4FEE958FDFCB527299D6AEA4B
7167	Eligibility Expansion Discussion Paper 8 26 02.doc	source [AD1]/September11Fund/Board/2002 Mtgs/09-04-02 Mtg/Eligibility Expansion Discussion Paper 8 26 02.doc	Microsoft Word 97	1571328	8/30/2002 3:04:54 PM (2002-08-30 19:04:54 UTC)	5AE5B41B252A29E9E0E9821EA0BD4F3A
6628	eristoffcoverfax.doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/Lori A Harris/911 BOD/eristoffcoverfax.doc	Microsoft Word 97	20480	5/20/2002 12:03:28 PM (2002-05-20 16:03:28 UTC)	E026154C657A1BF3C8F2B4836D370168
7150	Estimate Program Costs Slide.ppt	source [AD1]/September11Fund/Board/2002 Mtgs/04-10-02 Mtg/Estimate Program Costs Slide.ppt	PowerPoint 97	36864	4/5/2002 9:49:32 AM (2002-04-05 14:49:32 UTC)	4BF834E2594E0CC9C4399A7D77182F70
7303	final close out memo.doc	source [AD1]/September11Fund/Board/2004 Mtgs/12.8.04 Mtg/final close out memo.doc	Microsoft Word 2000	28672	11/30/2004 3:42:56 PM (2004-11-30 20:42:56 UTC)	B3B73EC75C45F02DDC9DEDB5B0FBF737
7304	Final Press Report 12.8.04.doc	source [AD1]/September11Fund/Board/2004 Mtgs/12.8.04 Mtg/Final Press Report 12.8.04.doc	Microsoft Word 2000	47616	11/30/2004 5:36:24 PM (2004-11-30 22:36:24 UTC)	44C28B804ED84520A25BBDE9F351A309
7289	finalmeeting4.14.04.ppt	source [AD1]/September11Fund/Board/2004 Mtgs/04.14.04 Mtg/finalmeeting4.14.04.ppt	PowerPoint 97	41984	3/29/2004 1:26:38 PM (2004-03-29 18:26:38 UTC)	BA641922F1F713A4AA76F5C32EC95A85
7347	Fnal Draft Ed paper.4.3.doc	source [AD1]/September11Fund/Board/Fnal Draft Ed paper.4.3.doc	Microsoft Word 2000	120320	4/4/2002 1:57:08 PM (2002-04-04 18:57:08 UTC)	D7E8504A18B867D04102ECEE58B0797E
6828	Follow up memo.2.5.doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/September11Fund/Board/Follow up memo.2.5.doc	Microsoft Word 97	25088	2/7/2002 7:19:24 PM (2002-02-08 00:19:24 UTC)	5711A18BAED27FAA13E2A2275E739E5F
6723	Follow up memo.doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/September11Fund/Board/1-16-02 mtg/Follow up memo.doc	Microsoft Word 97	29696	1/31/2002 8:00:32 PM (2002-02-01 01:00:32 UTC)	1C9CDCE735A9CA2753422991A290E55E
2966	Follow up memo2.1.doc	source [AD1]/Jeanine Moss/Board/Follow up memo2.1.doc	Microsoft Word 97	29184	2/1/2002 10:42:26 AM (2002-02-01 15:42:26 UTC)	5D64BBC078754149E4F975E1C62F7C2E
7337	Fund Cash Balance 11-03-05.xls	source [AD1]/September11Fund/Board/2005 Mtgs/Close Out Committee Meeting 11.03.05/Fund Cash Balance 11-03-05.xls	Excel 2000	18432	10/26/2005 2:25:46 PM (2005-10-26 18:25:46 UTC)	ED01A32CFB7769060878BB4DF2C37761
7331	Fund Cash Balance 6-23-05.xls	source [AD1]/September11Fund/Board/2005 Mtgs/Close Out Committee Meeting 06.30.05/Fund Cash Balance 6-23-05.xls	Excel 2000	18432	6/23/2005 11:53:28 AM (2005-06-23 15:53:28 UTC)	4B0A12D9CA5C6969745BB7334F841490
7324	Fund Cash Balance.xls	source [AD1]/September11Fund/Board/2005 Mtgs/Close Out Committee Meeting 04.4.05/Fund Cash Balance.xls	Excel 2000	18432	3/28/2005 10:16:24 AM (2005-03-28 15:16:24 UTC)	4481D7B97E6F6C1E89DE6C83961AFCE8
6724	Grant Allocations for Bd Mtg as of 12-31.xls	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/September11Fund/Board/1-16-02 mtg/Grant Allocations for Bd Mtg as of 12-31.xls	Excel 97	60416	1/8/2002 10:18:12 PM (2002-01-09 03:18:12 UTC)	CA0DB35DFFFBEE3CEBFBE1EA4CFC3953
7338	Grant Status and Pipeline Report 11-03-05.doc	source [AD1]/September11Fund/Board/2005 Mtgs/Close Out Committee Meeting 11.03.05/Grant Status and Pipeline Report 11-03-05.doc	Microsoft Word 2000	29184	10/27/2005 11:47:54 AM (2005-10-27 15:47:54 UTC)	57D81CF3E51CDBD167D319B56512F273
7332	Grant Status and Pipeline Report 6-30-05.doc	source [AD1]/September11Fund/Board/2005 Mtgs/Close Out Committee Meeting 06.30.05/Grant Status and Pipeline Report 6-30-05.doc	Microsoft Word 2000	28160	6/23/2005 1:11:16 PM (2005-06-23 17:11:16 UTC)	9B382395441C9282ECBFCC6CD7078344
7290	grants 4.1.04.xls	source [AD1]/September11Fund/Board/2004 Mtgs/04.14.04 Mtg/grants 4.1.04.xls	Excel 5.0	903168	3/30/2004 10:05:28 AM (2004-03-30 15:05:28 UTC)	68896DA6B9576B3C83CAC03A99177D4F
7325	Grants in Process.doc	source [AD1]/September11Fund/Board/2005 Mtgs/Close Out Committee Meeting 04.4.05/Grants in Process.doc	Microsoft Word 2000	26624	3/18/2005 2:27:40 PM (2005-03-18 19:27:40 UTC)	6EBD262BBFF759EE449D704F40021D00
7326	grants list after 12-1-04.xls	source [AD1]/September11Fund/Board/2005 Mtgs/Close Out Committee Meeting 04.4.05/grants list after 12-1-04.xls	Excel 5.0	31232	3/24/2005 12:53:36 PM (2005-03-24 17:53:36 UTC)	1B9F4229DEDF525A8AE13E12B5657690
6725	Grants List for Board Meeting.xls	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/September11Fund/Board/1-16-02 mtg/Grants List for Board Meeting.xls	Excel 97	80896	1/10/2002 7:44:40 PM (2002-01-11 00:44:40 UTC)	718D7C24BDE531DBFBADC2DBCF9AF779
6726	Guidelines for Declining Grant Requests.doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/September11Fund/Board/1-16-02 mtg/Guidelines for Declining Grant Requests.doc	Microsoft Word 97	208896	1/10/2002 7:19:22 PM (2002-01-11 00:19:22 UTC)	88E05561D5DEA62880C2E1D69E3CC5DC
7151	HateCrimesISSUEfinal0404021.doc	source [AD1]/September11Fund/Board/2002 Mtgs/04-10-02 Mtg/HateCrimesISSUEfinal0404021.doc	Microsoft Word 97	142848	4/4/2002 5:13:46 PM (2002-04-04 22:13:46 UTC)	ADB7E8EFCFAFA55A65D63702AB58E846
7242	HC numbers.xls	source [AD1]/September11Fund/Board/2003 Mtgs/05-21-03 Mtg/Program Updates/HC numbers.xls	Excel 97	17408	5/13/2003 1:29:20 PM (2003-05-13 17:29:20 UTC)	5BF4BAACCFA58A18F49A50FB9707285E
6786	Health Care Fact Sheet.doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/September11Fund/Board/7-10-02 Mtg/Fact Sheets/Health Care Fact Sheet.doc	Microsoft Word 2000	24576	7/1/2002 2:19:48 AM (2002-07-01 06:19:48 UTC)	BE208A2E9084A725312F41FB11EDB9FD
7152	Health Care Issues final.doc	source [AD1]/September11Fund/Board/2002 Mtgs/04-10-02 Mtg/Health Care Issues final.doc	Microsoft Word 97	257536	4/5/2002 12:15:20 PM (2002-04-05 17:15:20 UTC)	EC02B921553390679AA4D49DAB131124
6767	Health Care Issues.doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/September11Fund/Board/4-10-02 mtg/Health Care Issues.doc	Microsoft Word 2000	260096	4/4/2002 6:37:14 PM (2002-04-04 23:37:14 UTC)	2ABC94364B074ACB99A1B73D811331F2
6584	healthcare.text.doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/Lori A Harris/911 BOD/11.6.02mtg/healthcare.text.doc	Microsoft Word 97	19968	10/28/2002 12:09:50 PM (2002-10-28 17:09:50 UTC)	9622D02EF339A9E4BAD835CA819208FC
6585	heatlh.chart.doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/Lori A Harris/911 BOD/11.6.02mtg/heatlh.chart.doc	Microsoft Word 97	26624	10/28/2002 12:09:22 PM (2002-10-28 17:09:22 UTC)	54C819C1A7525226AD75B3FBAA8E848B
7348	help in Other Schools.doc	source [AD1]/September11Fund/Board/help in Other Schools.doc	Microsoft Word 97	24576	4/5/2002 5:00:38 AM (2002-04-05 10:00:38 UTC)	F13F6E2A7E8B9C6974B9FB6FD619D15D
7349	Helping Children Through Schools.doc	source [AD1]/September11Fund/Board/Helping Children Through Schools.doc	Microsoft Word 97	214016	4/5/2002 5:27:12 AM (2002-04-05 10:27:12 UTC)	15316AA34C8D0E3F1F096E119B525FBF
7153	HelpingChildrenThroughSchools.4.5.doc	source [AD1]/September11Fund/Board/2002 Mtgs/04-10-02 Mtg/HelpingChildrenThroughSchools.4.5.doc	Microsoft Word 97	216576	4/5/2002 2:52:40 PM (2002-04-05 19:52:40 UTC)	6CD1DCD51D71C9F8F5A39F6BB5E73B8D
4680	invite list.doc	source [AD1]/Jeffrie Z Allan/Board Reception/invite list.doc	Microsoft Word 2000	22528	10/25/2004 11:49:08 AM (2004-10-25 15:49:08 UTC)	FDB5B45955888215E4D396BF9314920F
4681	invite list.xls	source [AD1]/Jeffrie Z Allan/Board Reception/invite list.xls	Excel 2000	30720	11/5/2004 4:16:28 PM (2004-11-05 21:16:28 UTC)	18C2BA81FD38643C70C760D65E877EEE
4682	invite list2.doc	source [AD1]/Jeffrie Z Allan/Board Reception/invite list2.doc	Microsoft Word 2000	37376	10/25/2004 5:22:40 PM (2004-10-25 21:22:40 UTC)	FEA9DDA51CA114FFF75E1AE23EFC2E4D
7230	Issue Paper5.21.03.doc	source [AD1]/September11Fund/Board/2003 Mtgs/05-21-03 Mtg/Issue Paper/Issue Paper5.21.03.doc	Microsoft Word 97	35840	5/13/2003 3:53:10 PM (2003-05-13 19:53:10 UTC)	F533F813B5805BFA67A25A071FD4F231
6825	Jack Lusk Bio.doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/September11Fund/Board/Ex Comm Mtg 6-25-02/Jack Lusk Bio.doc	Microsoft Word 2000	19968	6/25/2002 11:41:44 AM (2002-06-25 15:41:44 UTC)	8AB5939D8B4A3C98BE77527468351FEF
7144	JanEndGrants02.12v.3.doc	source [AD1]/September11Fund/Board/2002 Mtgs/04-10-02 Mtg/Communications Papers/JanEndGrants02.12v.3.doc	Microsoft Word 97	34816	4/4/2002 3:44:10 PM (2002-04-04 20:44:10 UTC)	D46BEA60FEB2162E7EC3816FF2951AD7
9395	January 03 board meeting.doc	source [AD1]/Tim Wu/My Documents/January 03 board meeting.doc	Microsoft Word 97	26112	1/15/2003 3:22:04 PM (2003-01-15 20:22:04 UTC)	BE984AE1086C4C113F363F5BEABFE3C2
2976	JeannetteOgilvyjm.doc	source [AD1]/Jeanine Moss/Board/ThankYous/JeannetteOgilvyjm.doc	Microsoft Word 97	20992	3/19/2002 8:06:10 PM (2002-03-20 01:06:10 UTC)	E8FF4990C12DD4A02B10D67C8DF2F6A1
6727	JG Summary on Needs.doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/September11Fund/Board/1-16-02 mtg/JG Summary on Needs.doc	Microsoft Word 97	19968	1/16/2002 2:27:42 PM (2002-01-16 19:27:42 UTC)	78D4726781E54A7FDD5D8071A0947417
2967	JM Board talk 12.6.doc	source [AD1]/Jeanine Moss/Board/JM Board talk 12.6.doc	Microsoft Word 97	29696	12/6/2001 2:43:16 PM (2001-12-06 19:43:16 UTC)	1719505F77491D08C5B0FB89D18394AD
2977	JM thank you's.doc	source [AD1]/Jeanine Moss/Board/ThankYous/JM thank you's.doc	Microsoft Word 97	21504	2/1/2002 6:12:54 PM (2002-02-01 23:12:54 UTC)	BB0EAA4A418D71DA9C76ACD7633E90D1
2968	JMpres11.1.doc	source [AD1]/Jeanine Moss/Board/JMpres11.1.doc	Microsoft Word 97	30720	11/1/2001 3:23:20 PM (2001-11-01 20:23:20 UTC)	89D235D8A00CAD3CC7E07629A8DC622D
6787	Job Training Fact Sheet.doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/September11Fund/Board/7-10-02 Mtg/Fact Sheets/Job Training Fact Sheet.doc	Microsoft Word 2000	24576	7/1/2002 1:29:40 AM (2002-07-01 05:29:40 UTC)	365201B71AB88D0A734241FDBBCA22A5
7350	job training.doc	source [AD1]/September11Fund/Board/job training.doc	Microsoft Word 97	22528	4/4/2002 10:15:08 PM (2002-04-05 03:15:08 UTC)	D1133525989AE07E37D51B6D2614C6F7
6788	Kids  Schools Fact Sheet.doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/September11Fund/Board/7-10-02 Mtg/Fact Sheets/Kids  Schools Fact Sheet.doc	Microsoft Word 2000	23552	7/1/2002 1:30:08 AM (2002-07-01 05:30:08 UTC)	D3A4092A7758462DC868249AF5A8D0CA
2978	Lazarusthanksjg.doc	source [AD1]/Jeanine Moss/Board/ThankYous/Lazarusthanksjg.doc	Microsoft Word 97	22016	3/19/2002 5:06:00 PM (2002-03-19 22:06:00 UTC)	81CDADAD963CD28AD1856FD402D35BF0
6829	legal aid blurp.doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/September11Fund/Board/legal aid blurp.doc	Microsoft Word 97	19456	11/13/2001 11:12:08 AM (2001-11-13 16:12:08 UTC)	0CB2242E7BFC11B2BA932F10545A874E
6789	legal grants letter.doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/September11Fund/Board/7-10-02 Mtg/Fact Sheets/legal grants letter.doc	Microsoft Word 2000	23552	7/1/2002 1:36:18 AM (2002-07-01 05:36:18 UTC)	C1BED551C9186E9D83B49704BF156D9C
6586	lettertoboard.doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/Lori A Harris/911 BOD/11.6.02mtg/lettertoboard.doc	Microsoft Word 97	17408	10/31/2002 5:50:58 PM (2002-10-31 22:50:58 UTC)	FAAC8D0F728C92F93D65502815C13C51
7319	LettertoboardChinatown.doc	source [AD1]/September11Fund/Board/2005 Mtgs/Chinatown Update Mailing/LettertoboardChinatown.doc	Microsoft Word 2000	27648	3/18/2005 2:53:56 PM (2005-03-18 19:53:56 UTC)	7AD92A29DE24E244BEDBC3DE1AFD76D4
7320	LettertoboardChinatownmerged.doc	source [AD1]/September11Fund/Board/2005 Mtgs/Chinatown Update Mailing/LettertoboardChinatownmerged.doc	Microsoft Word 2000	160768	3/18/2005 3:48:54 PM (2005-03-18 20:48:54 UTC)	53AD3DBD1F9FBFF2425B7591FF4F529D
9416	LYRICS josh.doc	source [AD1]/Tim Wu/My Documents/LYRICS josh.doc	Microsoft Word 97	27136	9/30/2002 4:15:20 PM (2002-09-30 20:15:20 UTC)	081228D7C3886D832F0DC7DDAEC00FBC
7233	March19min.doc	source [AD1]/September11Fund/Board/2003 Mtgs/05-21-03 Mtg/March19min.doc	Microsoft Word 97	34304	5/12/2003 4:26:52 PM (2003-05-12 20:26:52 UTC)	CA194AC0DC02916D7DF203A85B3AD99E
2969	Marty Franks.doc	source [AD1]/Jeanine Moss/Board/Marty Franks.doc	Microsoft Word 97	20480	11/29/2001 6:29:32 PM (2001-11-29 23:29:32 UTC)	8CC537EA1DA930E7E4F28B40B39008C3
7077	McKinsey deck for UW board presentation.ppt	source [AD1]/September11Fund/Board/2001 Mtgs/11-01-01 Mtg/McKinsey deck for UW board presentation.ppt	PowerPoint 97	361984	5/11/2004 12:05:08 PM (2004-05-11 16:05:08 UTC)	064E6564344535989CC04FBC8C6EADE3
6633	member.meetings.poll.doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/Lori A Harris/911 BOD/member.meetings.poll.doc	Microsoft Word 97	23552	1/23/2002 5:50:46 PM (2002-01-23 22:50:46 UTC)	32DCE04D8B5C48D9699C26DE7ADD5AB7
7235	memo.doc	source [AD1]/September11Fund/Board/2003 Mtgs/05-21-03 Mtg/memo.doc	Microsoft Word 97	19968	5/28/2003 10:49:10 AM (2003-05-28 14:49:10 UTC)	226E3E8A718A49AE2B3741F342E64D3F
7258	memo.doc	source [AD1]/September11Fund/Board/2003 Mtgs/10-01-03 Mtg/memo.doc	Microsoft Word 2000	22016	9/15/2003 1:02:00 PM (2003-09-15 17:02:00 UTC)	94108018CAA5129ADA710719818291F0
7270	memo.doc	source [AD1]/September11Fund/Board/2003 Mtgs/12.10.03/memo.doc	Microsoft Word 97	20480	11/19/2003 4:53:54 PM (2003-11-19 21:53:54 UTC)	FAA465526615354B9F838423F4DEACEC
7271	memohead to executive committee.doc	source [AD1]/September11Fund/Board/2003 Mtgs/12.10.03/memohead to executive committee.doc	Microsoft Word 97	19456	11/19/2003 5:57:48 PM (2003-11-19 22:57:48 UTC)	8EEB297014D17602E4A9C3E38D4B4695
7243	Mental Health Enrollment.xls	source [AD1]/September11Fund/Board/2003 Mtgs/05-21-03 Mtg/Program Updates/Mental Health Enrollment.xls	Excel 97	18944	5/12/2003 4:26:26 PM (2003-05-12 20:26:26 UTC)	42947E3075765CB5C20D44ED77F773C6
6790	Mental Health Fact Sheet.doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/September11Fund/Board/7-10-02 Mtg/Fact Sheets/Mental Health Fact Sheet.doc	Microsoft Word 2000	22528	7/1/2002 1:29:58 AM (2002-07-01 05:29:58 UTC)	89D20BD1069364121FB434FBA04D2D6D
6587	mental health training.txt	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/Lori A Harris/911 BOD/11.6.02mtg/mental health training.txt	Text	631	10/28/2002 1:12:36 PM (2002-10-28 18:12:36 UTC)	43C41BFBFEC5CA801C720B0AED1872C1
6588	MH para for 9-11 Board 10-021.doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/Lori A Harris/911 BOD/11.6.02mtg/MH para for 9-11 Board 10-021.doc	Microsoft Word 97	20480	10/28/2002 12:08:36 PM (2002-10-28 17:08:36 UTC)	C2BE86D854FEB3F18260C5EC17F78120
7188	MH Summary Data Ending 12_31_02.xls	source [AD1]/September11Fund/Board/2003 Mtgs/01-15-03 Mtg/MH Summary Data Ending 12_31_02.xls	Excel 97	17408	1/8/2003 11:11:24 AM (2003-01-08 16:11:24 UTC)	EC8FB44D6C48B56CC40AABDE5F51174B
7272	MHtrainingsummary.11.03.doc	source [AD1]/September11Fund/Board/2003 Mtgs/12.10.03/MHtrainingsummary.11.03.doc	Microsoft Word 97	51712	12/2/2003 11:01:20 AM (2003-12-02 16:01:20 UTC)	3388ECB1689FBD08490EB09675FAC934
6809	Minutes 7 10  Mtg.doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/September11Fund/Board/9-4-02 Mtg/Minutes 7 10  Mtg.doc	Microsoft Word 97	197120	8/29/2002 5:33:54 PM (2002-08-29 21:33:54 UTC)	D12DE34C56AFC6F841E52BD76A119DFA
6745	Minutes of the Board Meeting-11.6.02.doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/September11Fund/Board/11.6.02mtg/Minutes of the Board Meeting-11.6.02.doc	Microsoft Word 97	23552	1/7/2003 4:27:14 PM (2003-01-07 21:27:14 UTC)	D3E54E8E967937ADEC244E27BD46C815
6634	minutes.11.01.01.doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/Lori A Harris/911 BOD/minutes.11.01.01.doc	Microsoft Word 97	20480	11/6/2001 11:25:54 AM (2001-11-06 16:25:54 UTC)	F99B1B90932FA6C02975E62E6A8A6918
6575	minutes.11.01.draft.doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/Lori A Harris/911 BOD/11.01.01 mtg/minutes.11.01.draft.doc	Microsoft Word 97	23552	11/6/2001 6:47:58 PM (2001-11-06 23:47:58 UTC)	D32154019CDE5DA80A7C0EEB28965C61
6604	minutes.2.13.doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/Lori A Harris/911 BOD/2.13.02mtg/minutes.2.13.doc	Microsoft Word 97	23552	4/1/2002 4:57:44 PM (2002-04-01 21:57:44 UTC)	394E6C9740FCAD3057C55440762D8900
6757	minutes.2.13.doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/September11Fund/Board/2-13-02 Mtg/minutes.2.13.doc	Microsoft Word 97	198656	4/4/2002 2:10:50 PM (2002-04-04 19:10:50 UTC)	6D10AD1709AD01522425F9EC967BF80D
6635	minutes.4.10.doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/Lori A Harris/911 BOD/minutes.4.10.doc	Microsoft Word 97	25600	7/2/2002 6:23:08 PM (2002-07-02 22:23:08 UTC)	7AD68B33CA6003082FAEEA0E8B845B03
6769	minutes.4.10.doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/September11Fund/Board/4-10-02 mtg/minutes.4.10.doc	Microsoft Word 97	25088	7/2/2002 6:23:48 PM (2002-07-02 22:23:48 UTC)	BD4A9D8540FFF1033A7663289080E41F
6793	Minutes.4.10.doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/September11Fund/Board/7-10-02 Mtg/Minutes.4.10.doc	Microsoft Word 97	25088	7/3/2002 4:29:42 PM (2002-07-03 20:29:42 UTC)	B3B7A97FF5091350F9508C4813D4E3AC
7161	Minutes.4.10.doc	source [AD1]/September11Fund/Board/2002 Mtgs/07-10-02 Mtg/Minutes.4.10.doc	Microsoft Word 97	30208	7/3/2002 5:36:02 PM (2002-07-03 21:36:02 UTC)	6B778BB2A123B7F761AD1187287C235C
6636	minutes.7.10.doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/Lori A Harris/911 BOD/minutes.7.10.doc	Microsoft Word 97	25088	8/14/2002 6:09:28 PM (2002-08-14 22:09:28 UTC)	3EE5770DBE5FF028A26C24DE75503080
6794	minutes.7.10.doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/September11Fund/Board/7-10-02 Mtg/minutes.7.10.doc	Microsoft Word 97	23552	8/14/2002 6:11:16 PM (2002-08-14 22:11:16 UTC)	880D8601CE190BF153B256951B1263BB
6810	minutes.9.4.02.doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/September11Fund/Board/9-4-02 Mtg/minutes.9.4.02.doc	Microsoft Word 97	200704	10/31/2002 4:45:10 PM (2002-10-31 21:45:10 UTC)	BF12C41C18237BC62E3CD3E0AFB6F5DD
